order_id,order_item_id,product_id,seller_id,quantity,price_bdt,freight_value_bdt,shipping_limit_days
O003165,1,P0009,S0023,3,16172.70,57.96,9
O003166,1,P0026,S0034,1,3397.40,58.19,8
O003167,1,P0043,S0005,2,8616.00,58.42,7
O003168,1,P0060,S0016,3,2127.90,58.65,6
O003169,1,P0077,S0027,1,2870.70,58.88,5
O003170,1,P0094,S0038,2,7870.00,59.11,4
O003171,1,P0011,S0009,3,10344.00,59.34,3
O003172,1,P0028,S0020,1,2301.50,59.57,2
O003172,2,P0031,S0027,3,17917.20,59.68,5
O003173,1,P0045,S0031,2,12054.40,59.80,1
O003173,2,P0048,S0038,1,7288.40,59.91,4
O003173,3,P0051,S0005,3,18561.00,60.02,7
O003174,1,P0062,S0002,3,23151.00,60.03,10
O003174,2,P0065,S0009,2,13415.80,60.14,3
O003175,1,P0079,S0013,1,6447.30,60.26,9
O003175,2,P0082,S0020,3,12619.50,60.37,2
O003176,1,P0096,S0024,2,12011.40,60.49,8
O003177,1,P0013,S0035,3,14109.60,60.72,7
O003178,1,P0030,S0006,1,1695.80,60.95,6
O003179,1,P0047,S0017,2,8471.60,61.18,5
O003180,1,P0064,S0028,3,23028.60,61.41,4
O003181,1,P0081,S0039,1,2976.30,61.64,3
O003182,1,P0098,S0010,2,7048.40,61.87,2
O003182,2,P0001,S0017,1,1257.30,61.98,5
O003183,1,P0015,S0021,3,20733.30,62.10,1
O003184,1,P0032,S0032,1,3920.50,62.33,10
O003185,1,P0049,S0003,2,7281.60,62.56,9
O003186,1,P0066,S0014,3,24918.30,62.79,8
O003186,2,P0069,S0021,2,6399.40,62.90,1
O003187,1,P0083,S0025,1,5508.50,63.02,7
O003187,2,P0086,S0032,3,5803.80,63.13,10
O003188,1,P0100,S0036,2,9602.00,63.25,6
O003188,2,P0003,S0003,1,2131.90,63.36,9
O003189,1,P0017,S0007,3,22680.60,63.48,5
O003189,2,P0020,S0014,2,14736.00,63.59,8
O003190,1,P0034,S0018,1,408.60,63.71,4
O003191,1,P0051,S0029,2,12374.00,63.94,3
O003191,2,P0054,S0036,1,2511.40,64.05,6
O003192,1,P0068,S0040,3,3693.00,64.17,2
O003193,1,P0085,S0011,1,8369.10,64.40,1
O003194,1,P0002,S0022,2,2370.60,64.63,10
O003195,1,P0019,S0033,3,6412.50,64.86,9
O003196,1,P0036,S0004,1,4744.80,65.09,8
O003197,1,P0053,S0015,2,10824.80,65.32,7
O003198,1,P0070,S0026,3,10792.50,65.55,6
O003199,1,P0087,S0037,1,5696.90,65.78,5
O003200,1,P0004,S0008,2,11293.20,66.01,4
O003200,2,P0007,S0015,1,1138.20,66.12,7
O003200,3,P0010,S0022,3,17217.90,66.23,10
O003201,1,P0021,S0019,3,2603.40,66.24,3
O003201,2,P0024,S0026,2,8095.60,66.35,6
O003202,1,P0038,S0030,1,4156.30,66.47,2
O003202,2,P0041,S0037,3,22431.30,66.58,5
O003203,1,P0055,S0001,2,3271.20,66.70,1
O003203,2,P0058,S0008,1,6198.50,66.81,4
O003204,1,P0072,S0012,3,15245.40,66.93,10
O003204,2,P0075,S0019,2,727.60,67.04,3
O003205,1,P0089,S0023,1,7827.40,67.16,9
O003206,1,P0006,S0034,2,5229.40,67.39,8
O003207,1,P0023,S0005,3,19842.30,67.62,7
O003208,1,P0040,S0016,1,4006.20,67.85,6
O003209,1,P0057,S0027,2,12801.40,68.08,5
O003210,1,P0074,S0038,3,10467.90,68.31,4
O003211,1,P0091,S0009,1,7620.00,68.54,3
O003212,1,P0008,S0020,2,9440.60,68.77,2
O003213,1,P0025,S0031,3,22334.10,69.00,1
O003214,1,P0042,S0002,1,5665.00,69.23,10
O003215,1,P0059,S0013,2,15457.00,69.46,9
O003215,2,P0062,S0020,1,7717.00,69.57,2
O003216,1,P0076,S0024,3,23562.90,69.69,8
O003216,2,P0079,S0031,2,12894.60,69.80,1
O003216,3,P0082,S0038,1,4206.50,69.91,4
O003217,1,P0093,S0035,1,2610.10,69.92,7
O003217,2,P0096,S0002,3,18017.10,70.03,10
O003218,1,P0010,S0006,2,11478.60,70.15,6
O003218,2,P0013,S0013,1,4703.20,70.26,9
O003219,1,P0027,S0017,3,8975.70,70.38,5
O003220,1,P0044,S0028,1,367.60,70.61,4
O003221,1,P0061,S0039,2,12782.00,70.84,3
O003222,1,P0078,S0010,3,14605.50,71.07,2
O003223,1,P0095,S0021,1,7628.20,71.30,1
O003224,1,P0012,S0032,2,4115.00,71.53,10
O003225,1,P0029,S0003,3,21001.80,71.76,9
O003226,1,P0046,S0014,1,8245.00,71.99,8
O003227,1,P0063,S0025,2,7705.60,72.22,7
O003228,1,P0080,S0036,3,8479.80,72.45,6
O003229,1,P0097,S0007,1,4772.30,72.68,5
O003229,2,P0100,S0014,3,14403.00,72.79,8
O003230,1,P0014,S0018,2,16829.20,72.91,4
O003230,2,P0017,S0025,1,7560.20,73.02,7
O003231,1,P0031,S0029,3,17917.20,73.14,3
O003231,2,P0034,S0036,2,817.20,73.25,6
O003232,1,P0048,S0040,1,7288.40,73.37,2
O003232,2,P0051,S0007,3,18561.00,73.48,5
O003233,1,P0065,S0011,2,13415.80,73.60,1
O003234,1,P0082,S0022,3,12619.50,73.83,10
O003235,1,P0099,S0033,1,2783.70,74.06,9
O003236,1,P0016,S0004,2,14984.80,74.29,8
O003237,1,P0033,S0015,3,2615.40,74.52,7
O003238,1,P0050,S0026,1,5707.60,74.75,6
O003239,1,P0067,S0037,2,15769.20,74.98,5
O003240,1,P0084,S0008,3,6542.40,75.21,4
O003241,1,P0001,S0019,1,1257.30,75.44,3
O003242,1,P0018,S0030,2,12843.40,75.67,2
O003243,1,P0035,S0001,3,2782.50,75.90,1
O003243,2,P0038,S0008,2,8312.60,76.01,4
O003244,1,P0052,S0012,1,5610.80,76.13,10
O003244,2,P0055,S0019,3,4906.80,76.24,3
O003245,1,P0069,S0023,2,6399.40,76.36,9
O003245,2,P0072,S0030,1,5081.80,76.47,2
O003246,1,P0086,S0034,3,5803.80,76.59,8
O003246,2,P0089,S0001,2,15654.80,76.70,1
O003247,1,P0003,S0005,1,2131.90,76.82,7
O003247,2,P0006,S0012,3,7844.10,76.93,10
O003248,1,P0020,S0016,2,14736.00,77.05,6
O003249,1,P0037,S0027,3,5705.40,77.28,5
O003250,1,P0054,S0038,1,2511.40,77.51,4
O003251,1,P0071,S0009,2,9003.40,77.74,3
O003252,1,P0088,S0020,3,20710.50,77.97,2
O003253,1,P0005,S0031,1,6946.90,78.20,1
O003254,1,P0022,S0002,2,14730.80,78.43,10
O003255,1,P0039,S0013,3,9345.90,78.66,9
O003256,1,P0056,S0024,1,2789.90,78.89,8
O003257,1,P0073,S0035,2,6334.60,79.12,7
O003258,1,P0090,S0006,3,17372.40,79.35,6
O003258,2,P0093,S0013,2,5220.20,79.46,9
O003259,1,P0007,S0017,1,1138.20,79.58,5
O003259,2,P0010,S0024,3,17217.90,79.69,8
O003260,1,P0024,S0028,2,8095.60,79.81,4
O003260,2,P0027,S0035,1,2991.90,79.92,7
O003261,1,P0041,S0039,3,22431.30,80.04,3
O003261,2,P0044,S0006,2,735.20,80.15,6
O003262,1,P0058,S0010,1,6198.50,80.27,2
O003263,1,P0075,S0021,2,727.60,80.50,1
O003264,1,P0092,S0032,3,22113.60,80.73,10
O003265,1,P0009,S0003,1,5390.90,80.96,9
O003266,1,P0026,S0014,2,6794.80,81.19,8
O003267,1,P0043,S0025,3,12924.00,81.42,7
O003268,1,P0060,S0036,1,709.30,81.65,6
O003269,1,P0077,S0007,2,5741.40,81.88,5
O003270,1,P0094,S0018,3,11805.00,82.11,4
O003271,1,P0011,S0029,1,3448.00,82.34,3
O003272,1,P0028,S0040,2,4603.00,82.57,2
O003272,2,P0031,S0007,1,5972.40,82.68,5
O003273,1,P0045,S0011,3,18081.60,82.80,1
O003273,2,P0048,S0018,2,14576.80,82.91,4
O003273,3,P0051,S0025,1,6187.00,83.02,7
O003274,1,P0062,S0022,1,7717.00,83.03,10
O003274,2,P0065,S0029,3,20123.70,83.14,3
O003275,1,P0079,S0033,2,12894.60,83.26,9
O003275,2,P0082,S0040,1,4206.50,83.37,2
O003276,1,P0096,S0004,3,18017.10,83.49,8
O003277,1,P0013,S0015,1,4703.20,83.72,7
O003278,1,P0030,S0026,2,3391.60,83.95,6
O003279,1,P0047,S0037,3,12707.40,84.18,5
O003280,1,P0064,S0008,1,7676.20,84.41,4
O003281,1,P0081,S0019,2,5952.60,84.64,3
O003282,1,P0098,S0030,3,10572.60,84.87,2
O003282,2,P0001,S0037,2,2514.60,84.98,5
O003283,1,P0015,S0001,1,6911.10,85.10,1
O003283,2,P0018,S0008,3,19265.10,85.21,4
O003284,1,P0032,S0012,2,7841.00,85.33,10
O003285,1,P0049,S0023,3,10922.40,85.56,9
O003286,1,P0066,S0034,1,8306.10,85.79,8
O003286,2,P0069,S0001,3,9599.10,85.90,1
O003287,1,P0083,S0005,2,11017.00,86.02,7
O003287,2,P0086,S0012,1,1934.60,86.13,10
O003288,1,P0100,S0016,3,14403.00,86.25,6
O003288,2,P0003,S0023,2,4263.80,86.36,9
O003289,1,P0017,S0027,1,7560.20,86.48,5
O003289,2,P0020,S0034,3,22104.00,86.59,8
O003290,1,P0034,S0038,2,817.20,86.71,4
O003291,1,P0051,S0009,3,18561.00,86.94,3
O003291,2,P0054,S0016,2,5022.80,87.05,6
O003292,1,P0068,S0020,1,1231.00,87.17,2
O003293,1,P0085,S0031,2,16738.20,87.40,1
O003294,1,P0002,S0002,3,3555.90,87.63,10
O003295,1,P0019,S0013,1,2137.50,87.86,9
O003296,1,P0036,S0024,2,9489.60,88.09,8
O003297,1,P0053,S0035,3,16237.20,88.32,7
O003298,1,P0070,S0006,1,3597.50,88.55,6
O003299,1,P0087,S0017,2,11393.80,88.78,5
O003300,1,P0004,S0028,3,16939.80,89.01,4
O003300,2,P0007,S0035,2,2276.40,89.12,7
O003300,3,P0010,S0002,1,5739.30,89.23,10
O003301,1,P0021,S0039,1,867.80,89.24,3
O003301,2,P0024,S0006,3,12143.40,89.35,6
O003302,1,P0038,S0010,2,8312.60,89.47,2
O003302,2,P0041,S0017,1,7477.10,89.58,5
O003303,1,P0055,S0021,3,4906.80,89.70,1
O003303,2,P0058,S0028,2,12397.00,89.81,4
O003304,1,P0072,S0032,1,5081.80,89.93,10
O003304,2,P0075,S0039,3,1091.40,90.04,3
O003305,1,P0089,S0003,2,15654.80,90.16,9
O003306,1,P0006,S0014,3,7844.10,90.39,8
O003307,1,P0023,S0025,1,6614.10,90.62,7
O003308,1,P0040,S0036,2,8012.40,90.85,6
O003309,1,P0057,S0007,3,19202.10,91.08,5
O003310,1,P0074,S0018,1,3489.30,91.31,4
O003311,1,P0091,S0029,2,15240.00,91.54,3
O003312,1,P0008,S0040,3,14160.90,91.77,2
O003313,1,P0025,S0011,1,7444.70,92.00,1
O003314,1,P0042,S0022,2,11330.00,92.23,10
O003315,1,P0059,S0033,3,23185.50,92.46,9
O003315,2,P0062,S0040,2,15434.00,92.57,2
O003316,1,P0076,S0004,1,7854.30,92.69,8
O003316,2,P0079,S0011,3,19341.90,92.80,1
O003317,1,P0093,S0015,2,5220.20,92.92,7
O003317,2,P0096,S0022,1,6005.70,93.03,10
O003318,1,P0010,S0026,3,17217.90,93.15,6
O003318,2,P0013,S0033,2,9406.40,93.26,9
O003319,1,P0027,S0037,1,2991.90,93.38,5
O003320,1,P0044,S0008,2,735.20,93.61,4
O003321,1,P0061,S0019,3,19173.00,93.84,3
O003322,1,P0078,S0030,1,4868.50,94.07,2
O003323,1,P0095,S0001,2,15256.40,94.30,1
O003324,1,P0012,S0012,3,6172.50,94.53,10
O003325,1,P0029,S0023,1,7000.60,94.76,9
O003326,1,P0046,S0034,2,16490.00,94.99,8
O003327,1,P0063,S0005,3,11558.40,95.22,7
O003328,1,P0080,S0016,1,2826.60,95.45,6
O003329,1,P0097,S0027,2,9544.60,95.68,5
O003329,2,P0100,S0034,1,4801.00,95.79,8
O003330,1,P0014,S0038,3,25243.80,95.91,4
O003330,2,P0017,S0005,2,15120.40,96.02,7
O003331,1,P0031,S0009,1,5972.40,96.14,3
O003331,2,P0034,S0016,3,1225.80,96.25,6
O003332,1,P0048,S0020,2,14576.80,96.37,2
O003332,2,P0051,S0027,1,6187.00,96.48,5
O003333,1,P0065,S0031,3,20123.70,96.60,1
O003334,1,P0082,S0002,1,4206.50,96.83,10
O003335,1,P0099,S0013,2,5567.40,97.06,9
O003336,1,P0016,S0024,3,22477.20,97.29,8
O003337,1,P0033,S0035,1,871.80,97.52,7
O003338,1,P0050,S0006,2,11415.20,97.75,6
O003339,1,P0067,S0017,3,23653.80,97.98,5
O003340,1,P0084,S0028,1,2180.80,98.21,4
O003341,1,P0001,S0039,2,2514.60,98.44,3
O003342,1,P0018,S0010,3,19265.10,98.67,2
O003343,1,P0035,S0021,1,927.50,98.90,1
O003343,2,P0038,S0028,3,12468.90,99.01,4
O003344,1,P0052,S0032,2,11221.60,99.13,10
O003344,2,P0055,S0039,1,1635.60,99.24,3
O003345,1,P0069,S0003,3,9599.10,99.36,9
O003345,2,P0072,S0010,2,10163.60,99.47,2
O003346,1,P0086,S0014,1,1934.60,99.59,8
O003346,2,P0089,S0021,3,23482.20,99.70,1
O003347,1,P0003,S0025,2,4263.80,99.82,7
O003347,2,P0006,S0032,1,2614.70,99.93,10
O003348,1,P0020,S0036,3,22104.00,30.04,6
O003349,1,P0037,S0007,1,1901.80,30.27,5
O003350,1,P0054,S0018,2,5022.80,30.50,4
O003350,2,P0057,S0025,1,6400.70,30.61,7
O003351,1,P0071,S0029,3,13505.10,30.73,3
O003352,1,P0088,S0040,1,6903.50,30.96,2
O003353,1,P0005,S0011,2,13893.80,31.19,1
O003354,1,P0022,S0022,3,22096.20,31.42,10
O003355,1,P0039,S0033,1,3115.30,31.65,9
O003356,1,P0056,S0004,2,5579.80,31.88,8
O003357,1,P0073,S0015,3,9501.90,32.11,7
O003358,1,P0090,S0026,1,5790.80,32.34,6
O003358,2,P0093,S0033,3,7830.30,32.45,9
O003359,1,P0007,S0037,2,2276.40,32.57,5
O003359,2,P0010,S0004,1,5739.30,32.68,8
O003360,1,P0024,S0008,3,12143.40,32.80,4
O003360,2,P0027,S0015,2,5983.80,32.91,7
O003361,1,P0041,S0019,1,7477.10,33.03,3
O003361,2,P0044,S0026,3,1102.80,33.14,6
O003362,1,P0058,S0030,2,12397.00,33.26,2
O003363,1,P0075,S0001,3,1091.40,33.49,1
O003364,1,P0092,S0012,1,7371.20,33.72,10
O003365,1,P0009,S0023,2,10781.80,33.95,9
O003366,1,P0026,S0034,3,10192.20,34.18,8
O003367,1,P0043,S0005,1,4308.00,34.41,7
O003368,1,P0060,S0016,2,1418.60,34.64,6
O003369,1,P0077,S0027,3,8612.10,34.87,5
O003370,1,P0094,S0038,1,3935.00,35.10,4
O003371,1,P0011,S0009,2,6896.00,35.33,3
O003372,1,P0028,S0020,3,6904.50,35.56,2
O003372,2,P0031,S0027,2,11944.80,35.67,5
O003373,1,P0045,S0031,1,6027.20,35.79,1
O003373,2,P0048,S0038,3,21865.20,35.90,4
O003373,3,P0051,S0005,2,12374.00,36.01,7
O003374,1,P0062,S0002,2,15434.00,36.02,10
O003374,2,P0065,S0009,1,6707.90,36.13,3
O003375,1,P0079,S0013,3,19341.90,36.25,9
O003375,2,P0082,S0020,2,8413.00,36.36,2
O003376,1,P0096,S0024,1,6005.70,36.48,8
O003377,1,P0013,S0035,2,9406.40,36.71,7
O003378,1,P0030,S0006,3,5087.40,36.94,6
O003379,1,P0047,S0017,1,4235.80,37.17,5
O003380,1,P0064,S0028,2,15352.40,37.40,4
O003381,1,P0081,S0039,3,8928.90,37.63,3
O003382,1,P0098,S0010,1,3524.20,37.86,2
O003382,2,P0001,S0017,3,3771.90,37.97,5
O003383,1,P0015,S0021,2,13822.20,38.09,1
O003384,1,P0032,S0032,3,11761.50,38.32,10
O003385,1,P0049,S0003,1,3640.80,38.55,9
O003386,1,P0066,S0014,2,16612.20,38.78,8
O003386,2,P0069,S0021,1,3199.70,38.89,1
O003387,1,P0083,S0025,3,16525.50,39.01,7
O003387,2,P0086,S0032,2,3869.20,39.12,10
O003388,1,P0100,S0036,1,4801.00,39.24,6
O003388,2,P0003,S0003,3,6395.70,39.35,9
O003389,1,P0017,S0007,2,15120.40,39.47,5
O003389,2,P0020,S0014,1,7368.00,39.58,8
O003390,1,P0034,S0018,3,1225.80,39.70,4
O003391,1,P0051,S0029,1,6187.00,39.93,3
O003391,2,P0054,S0036,3,7534.20,40.04,6
O003392,1,P0068,S0040,2,2462.00,40.16,2
O003393,1,P0085,S0011,3,25107.30,40.39,1
O003394,1,P0002,S0022,1,1185.30,40.62,10
O003395,1,P0019,S0033,2,4275.00,40.85,9
O003396,1,P0036,S0004,3,14234.40,41.08,8
O003397,1,P0053,S0015,1,5412.40,41.31,7
O003398,1,P0070,S0026,2,7195.00,41.54,6
O003399,1,P0087,S0037,3,17090.70,41.77,5
O003400,1,P0004,S0008,1,5646.60,42.00,4
O003400,2,P0007,S0015,3,3414.60,42.11,7
O003400,3,P0010,S0022,2,11478.60,42.22,10
O003401,1,P0021,S0019,2,1735.60,42.23,3
O003401,2,P0024,S0026,1,4047.80,42.34,6
O003402,1,P0038,S0030,3,12468.90,42.46,2
O003402,2,P0041,S0037,2,14954.20,42.57,5
O003403,1,P0055,S0001,1,1635.60,42.69,1
O003403,2,P0058,S0008,3,18595.50,42.80,4
O003404,1,P0072,S0012,2,10163.60,42.92,10
O003404,2,P0075,S0019,1,363.80,43.03,3
O003405,1,P0089,S0023,3,23482.20,43.15,9
O003406,1,P0006,S0034,1,2614.70,43.38,8
O003407,1,P0023,S0005,2,13228.20,43.61,7
O003408,1,P0040,S0016,3,12018.60,43.84,6
O003409,1,P0057,S0027,1,6400.70,44.07,5
O003410,1,P0074,S0038,2,6978.60,44.30,4
O003411,1,P0091,S0009,3,22860.00,44.53,3
O003412,1,P0008,S0020,1,4720.30,44.76,2
O003413,1,P0025,S0031,2,14889.40,44.99,1
O003414,1,P0042,S0002,3,16995.00,45.22,10
O003415,1,P0059,S0013,1,7728.50,45.45,9
O003415,2,P0062,S0020,3,23151.00,45.56,2
O003416,1,P0076,S0024,2,15708.60,45.68,8
O003416,2,P0079,S0031,1,6447.30,45.79,1
O003417,1,P0093,S0035,3,7830.30,45.91,7
O003417,2,P0096,S0002,2,12011.40,46.02,10
O003417,3,P0099,S0009,1,2783.70,46.13,3
O003418,1,P0010,S0006,1,5739.30,46.14,6
O003418,2,P0013,S0013,3,14109.60,46.25,9
O003419,1,P0027,S0017,2,5983.80,46.37,5
O003420,1,P0044,S0028,3,1102.80,46.60,4
O003421,1,P0061,S0039,1,6391.00,46.83,3
O003422,1,P0078,S0010,2,9737.00,47.06,2
O003423,1,P0095,S0021,3,22884.60,47.29,1
O003424,1,P0012,S0032,1,2057.50,47.52,10
O003425,1,P0029,S0003,2,14001.20,47.75,9
O003426,1,P0046,S0014,3,24735.00,47.98,8
O003427,1,P0063,S0025,1,3852.80,48.21,7
O003428,1,P0080,S0036,2,5653.20,48.44,6
O003429,1,P0097,S0007,3,14316.90,48.67,5
O003429,2,P0100,S0014,2,9602.00,48.78,8
O003430,1,P0014,S0018,1,8414.60,48.90,4
O003430,2,P0017,S0025,3,22680.60,49.01,7
O003431,1,P0031,S0029,2,11944.80,49.13,3
O003431,2,P0034,S0036,1,408.60,49.24,6
O003432,1,P0048,S0040,3,21865.20,49.36,2
O003432,2,P0051,S0007,2,12374.00,49.47,5
O003433,1,P0065,S0011,1,6707.90,49.59,1
O003434,1,P0082,S0022,2,8413.00,49.82,10
O003435,1,P0099,S0033,3,8351.10,50.05,9
O003436,1,P0016,S0004,1,7492.40,50.28,8
O003437,1,P0033,S0015,2,1743.60,50.51,7
O003438,1,P0050,S0026,3,17122.80,50.74,6
O003439,1,P0067,S0037,1,7884.60,50.97,5
O003440,1,P0084,S0008,2,4361.60,51.20,4
O003441,1,P0001,S0019,3,3771.90,51.43,3
O003442,1,P0018,S0030,1,6421.70,51.66,2
O003443,1,P0035,S0001,2,1855.00,51.89,1
O003443,2,P0038,S0008,1,4156.30,52.00,4
O003444,1,P0052,S0012,3,16832.40,52.12,10
O003444,2,P0055,S0019,2,3271.20,52.23,3
O003445,1,P0069,S0023,1,3199.70,52.35,9
O003445,2,P0072,S0030,3,15245.40,52.46,2
O003446,1,P0086,S0034,2,3869.20,52.58,8
O003446,2,P0089,S0001,1,7827.40,52.69,1
O003447,1,P0003,S0005,3,6395.70,52.81,7
O003447,2,P0006,S0012,2,5229.40,52.92,10
O003448,1,P0020,S0016,1,7368.00,53.04,6
O003449,1,P0037,S0027,2,3803.60,53.27,5
O003450,1,P0054,S0038,3,7534.20,53.50,4
O003451,1,P0071,S0009,1,4501.70,53.73,3
O003452,1,P0088,S0020,2,13807.00,53.96,2
O003453,1,P0005,S0031,3,20840.70,54.19,1
O003454,1,P0022,S0002,1,7365.40,54.42,10
O003455,1,P0039,S0013,2,6230.60,54.65,9
O003456,1,P0056,S0024,3,8369.70,54.88,8
O003457,1,P0073,S0035,1,3167.30,55.11,7
O003458,1,P0090,S0006,2,11581.60,55.34,6
O003458,2,P0093,S0013,1,2610.10,55.45,9
O003459,1,P0007,S0017,3,3414.60,55.57,5
O003459,2,P0010,S0024,2,11478.60,55.68,8
O003460,1,P0024,S0028,1,4047.80,55.80,4
O003460,2,P0027,S0035,3,8975.70,55.91,7
O003461,1,P0041,S0039,2,14954.20,56.03,3
O003461,2,P0044,S0006,1,367.60,56.14,6
O003462,1,P0058,S0010,3,18595.50,56.26,2
O003463,1,P0075,S0021,1,363.80,56.49,1
O003464,1,P0092,S0032,2,14742.40,56.72,10
O003465,1,P0009,S0003,3,16172.70,56.95,9
O003466,1,P0026,S0014,1,3397.40,57.18,8
O003467,1,P0043,S0025,2,8616.00,57.41,7
O003468,1,P0060,S0036,3,2127.90,57.64,6
O003469,1,P0077,S0007,1,2870.70,57.87,5
O003470,1,P0094,S0018,2,7870.00,58.10,4
O003471,1,P0011,S0029,3,10344.00,58.33,3
O003472,1,P0028,S0040,1,2301.50,58.56,2
O003472,2,P0031,S0007,3,17917.20,58.67,5
O003473,1,P0045,S0011,2,12054.40,58.79,1
O003473,2,P0048,S0018,1,7288.40,58.90,4
O003473,3,P0051,S0025,3,18561.00,59.01,7
O003474,1,P0062,S0022,3,23151.00,59.02,10
O003474,2,P0065,S0029,2,13415.80,59.13,3
O003475,1,P0079,S0033,1,6447.30,59.25,9
O003475,2,P0082,S0040,3,12619.50,59.36,2
O003476,1,P0096,S0004,2,12011.40,59.48,8
O003477,1,P0013,S0015,3,14109.60,59.71,7
O003478,1,P0030,S0026,1,1695.80,59.94,6
O003479,1,P0047,S0037,2,8471.60,60.17,5
O003480,1,P0064,S0008,3,23028.60,60.40,4
O003481,1,P0081,S0019,1,2976.30,60.63,3
O003482,1,P0098,S0030,2,7048.40,60.86,2
O003482,2,P0001,S0037,1,1257.30,60.97,5
O003483,1,P0015,S0001,3,20733.30,61.09,1
O003484,1,P0032,S0012,1,3920.50,61.32,10
O003484,2,P0035,S0019,3,2782.50,61.43,3
O003485,1,P0049,S0023,2,7281.60,61.55,9
O003486,1,P0066,S0034,3,24918.30,61.78,8
O003486,2,P0069,S0001,2,6399.40,61.89,1
O003487,1,P0083,S0005,1,5508.50,62.01,7
O003487,2,P0086,S0012,3,5803.80,62.12,10
O003488,1,P0100,S0016,2,9602.00,62.24,6
O003488,2,P0003,S0023,1,2131.90,62.35,9
O003489,1,P0017,S0027,3,22680.60,62.47,5
O003489,2,P0020,S0034,2,14736.00,62.58,8
O003490,1,P0034,S0038,1,408.60,62.70,4
O003491,1,P0051,S0009,2,12374.00,62.93,3
O003491,2,P0054,S0016,1,2511.40,63.04,6
O003492,1,P0068,S0020,3,3693.00,63.16,2
O003493,1,P0085,S0031,1,8369.10,63.39,1
O003494,1,P0002,S0002,2,2370.60,63.62,10
O003495,1,P0019,S0013,3,6412.50,63.85,9
O003496,1,P0036,S0024,1,4744.80,64.08,8
O003497,1,P0053,S0035,2,10824.80,64.31,7
O003498,1,P0070,S0006,3,10792.50,64.54,6
O003499,1,P0087,S0017,1,5696.90,64.77,5
O003500,1,P0004,S0028,2,11293.20,65.00,4
O003500,2,P0007,S0035,1,1138.20,65.11,7
O003500,3,P0010,S0002,3,17217.90,65.22,10
O003501,1,P0021,S0039,3,2603.40,65.23,3
O003501,2,P0024,S0006,2,8095.60,65.34,6
O003502,1,P0038,S0010,1,4156.30,65.46,2
O003502,2,P0041,S0017,3,22431.30,65.57,5
O003503,1,P0055,S0021,2,3271.20,65.69,1
O003503,2,P0058,S0028,1,6198.50,65.80,4
O003504,1,P0072,S0032,3,15245.40,65.92,10
O003504,2,P0075,S0039,2,727.60,66.03,3
O003505,1,P0089,S0003,1,7827.40,66.15,9
O003506,1,P0006,S0014,2,5229.40,66.38,8
O003507,1,P0023,S0025,3,19842.30,66.61,7
O003508,1,P0040,S0036,1,4006.20,66.84,6
O003509,1,P0057,S0007,2,12801.40,67.07,5
O003510,1,P0074,S0018,3,10467.90,67.30,4
O003511,1,P0091,S0029,1,7620.00,67.53,3
O003512,1,P0008,S0040,2,9440.60,67.76,2
O003513,1,P0025,S0011,3,22334.10,67.99,1
O003514,1,P0042,S0022,1,5665.00,68.22,10
O003515,1,P0059,S0033,2,15457.00,68.45,9
O003515,2,P0062,S0040,1,7717.00,68.56,2
O003516,1,P0076,S0004,3,23562.90,68.68,8
O003516,2,P0079,S0011,2,12894.60,68.79,1
O003517,1,P0093,S0015,1,2610.10,68.91,7
O003517,2,P0096,S0022,3,18017.10,69.02,10
O003518,1,P0010,S0026,2,11478.60,69.14,6
O003518,2,P0013,S0033,1,4703.20,69.25,9
O003519,1,P0027,S0037,3,8975.70,69.37,5
O003520,1,P0044,S0008,1,367.60,69.60,4
O003521,1,P0061,S0019,2,12782.00,69.83,3
O003522,1,P0078,S0030,3,14605.50,70.06,2
O003523,1,P0095,S0001,1,7628.20,70.29,1
O003524,1,P0012,S0012,2,4115.00,70.52,10
O003525,1,P0029,S0023,3,21001.80,70.75,9
O003526,1,P0046,S0034,1,8245.00,70.98,8
O003527,1,P0063,S0005,2,7705.60,71.21,7
O003528,1,P0080,S0016,3,8479.80,71.44,6
O003529,1,P0097,S0027,1,4772.30,71.67,5
O003529,2,P0100,S0034,3,14403.00,71.78,8
O003530,1,P0014,S0038,2,16829.20,71.90,4
O003530,2,P0017,S0005,1,7560.20,72.01,7
O003531,1,P0031,S0009,3,17917.20,72.13,3
O003531,2,P0034,S0016,2,817.20,72.24,6
O003532,1,P0048,S0020,1,7288.40,72.36,2
O003532,2,P0051,S0027,3,18561.00,72.47,5
O003533,1,P0065,S0031,2,13415.80,72.59,1
O003534,1,P0082,S0002,3,12619.50,72.82,10
O003535,1,P0099,S0013,1,2783.70,73.05,9
O003536,1,P0016,S0024,2,14984.80,73.28,8
O003537,1,P0033,S0035,3,2615.40,73.51,7
O003538,1,P0050,S0006,1,5707.60,73.74,6
O003539,1,P0067,S0017,2,15769.20,73.97,5
O003540,1,P0084,S0028,3,6542.40,74.20,4
O003541,1,P0001,S0039,1,1257.30,74.43,3
O003542,1,P0018,S0010,2,12843.40,74.66,2
O003543,1,P0035,S0021,3,2782.50,74.89,1
O003543,2,P0038,S0028,2,8312.60,75.00,4
O003544,1,P0052,S0032,1,5610.80,75.12,10
O003544,2,P0055,S0039,3,4906.80,75.23,3
O003545,1,P0069,S0003,2,6399.40,75.35,9
O003545,2,P0072,S0010,1,5081.80,75.46,2
O003546,1,P0086,S0014,3,5803.80,75.58,8
