order_id,payment_sequential,payment_type,payment_installments,payment_value_bdt
O004588,1,nagad,3,6056.28
O004589,1,nagad,2,6193.59
O004590,1,cash_on_delivery,1,6330.90
O004591,1,cash_on_delivery,1,6467.21
O004592,1,bank_transfer,5,6604.52
O004593,1,bkash,4,6741.83
O004594,1,bkash,3,6878.14
O004595,1,bkash,2,7015.45
O004596,1,nagad,1,7152.76
O004597,1,nagad,6,7289.07
O004598,1,cash_on_delivery,1,7426.38
O004599,1,credit_card,4,7563.69
O004600,1,bkash,3,7700.00
O004601,1,bkash,2,7837.31
O004602,1,bkash,1,7974.62
O004603,1,bkash,6,8111.93
O004604,1,nagad,5,8248.24
O004605,1,cash_on_delivery,1,8385.55
O004606,1,cash_on_delivery,1,8522.86
O004607,1,credit_card,2,8659.17
O004608,1,bkash,1,8796.48
O004609,1,bkash,6,8933.79
O004610,1,bkash,5,9070.10
O004611,1,nagad,4,9207.41
O004612,1,nagad,3,9344.72
O004613,1,cash_on_delivery,1,9481.03
O004614,1,cash_on_delivery,1,1618.34
O004615,1,bank_transfer,6,1755.65
O004616,1,bkash,5,1892.96
O004617,1,bkash,4,2029.27
O004618,1,bkash,3,2166.58
O004619,1,nagad,2,2303.89
O004620,1,nagad,1,2440.20
O004621,1,cash_on_delivery,1,2577.51
O004622,1,credit_card,5,2714.82
O004623,1,bank_transfer,4,2851.13
O004624,1,bkash,3,2988.44
O004625,1,bkash,2,3125.75
O004626,1,bkash,1,3262.06
O004627,1,nagad,6,3399.37
O004628,1,nagad,5,3536.68
O004629,1,cash_on_delivery,1,3673.99
O004630,1,credit_card,3,3810.30
O004631,1,bkash,2,3947.61
O004632,1,bkash,1,4084.92
O004633,1,bkash,6,4221.23
O004634,1,nagad,5,4358.54
O004635,1,nagad,4,4495.85
O004636,1,cash_on_delivery,1,4632.16
O004637,1,cash_on_delivery,1,4769.47
O004638,1,credit_card,1,4906.78
O004639,1,bkash,6,5043.09
O004640,1,bkash,5,5180.40
O004641,1,bkash,4,5317.71
O004642,1,nagad,3,5454.02
O004643,1,nagad,2,5591.33
O004644,1,cash_on_delivery,1,5728.64
O004645,1,credit_card,6,5865.95
O004646,1,bank_transfer,5,6002.26
O004647,1,bkash,4,6139.57
O004648,1,bkash,3,6276.88
O004649,1,bkash,2,6413.19
O004650,1,nagad,1,6550.50
O004651,1,nagad,6,6687.81
O004652,1,cash_on_delivery,1,6824.12
O004653,1,credit_card,4,6961.43
O004654,1,bkash,3,7098.74
O004655,1,bkash,2,7235.05
O004656,1,bkash,1,7372.36
O004657,1,nagad,6,7509.67
O004658,1,nagad,5,7646.98
O004659,1,cash_on_delivery,1,7783.29
O004660,1,cash_on_delivery,1,7920.60
O004661,1,credit_card,2,8057.91
O004662,1,bkash,1,8194.22
O004663,1,bkash,6,8331.53
O004664,1,bkash,5,8468.84
O004665,1,nagad,4,8605.15
O004666,1,nagad,3,8742.46
O004667,1,cash_on_delivery,1,8879.77
O004668,1,cash_on_delivery,1,9016.08
O004669,1,bank_transfer,6,9153.39
O004670,1,bkash,5,9290.70
O004671,1,bkash,4,9427.01
O004672,1,bkash,3,1564.32
O004673,1,nagad,2,1701.63
O004674,1,nagad,1,1838.94
O004675,1,cash_on_delivery,1,1975.25
O004676,1,credit_card,5,2112.56
O004677,1,bkash,4,2249.87
O004678,1,bkash,3,2386.18
O004679,1,bkash,2,2523.49
O004680,1,nagad,1,2660.80
O004681,1,nagad,6,2797.11
O004682,1,cash_on_delivery,1,2934.42
O004683,1,cash_on_delivery,1,3071.73
O004684,1,credit_card,3,3208.04
O004685,1,bkash,2,3345.35
O004686,1,bkash,1,3482.66
O004687,1,bkash,6,3619.97
O004688,1,nagad,5,3756.28
O004689,1,nagad,4,3893.59
O004690,1,cash_on_delivery,1,4030.90
O004691,1,cash_on_delivery,1,4167.21
O004692,1,bank_transfer,1,4304.52
O004693,1,bkash,6,4441.83
O004694,1,bkash,5,4578.14
O004695,1,bkash,4,4715.45
O004696,1,nagad,3,4852.76
O004697,1,nagad,2,4989.07
O004698,1,cash_on_delivery,1,5126.38
O004699,1,credit_card,6,5263.69
O004700,1,bkash,5,5400.00
O004701,1,bkash,4,5537.31
O004702,1,bkash,3,5674.62
O004703,1,bkash,2,5811.93
O004704,1,nagad,1,5948.24
O004705,1,cash_on_delivery,1,6085.55
O004706,1,cash_on_delivery,1,6222.86
O004707,1,credit_card,4,6359.17
O004708,1,bkash,3,6496.48
O004709,1,bkash,2,6633.79
O004710,1,bkash,1,6770.10
O004711,1,nagad,6,6907.41
O004712,1,nagad,5,7044.72
O004713,1,cash_on_delivery,1,7181.03
O004714,1,cash_on_delivery,1,7318.34
O004715,1,bank_transfer,2,7455.65
O004716,1,bkash,1,7592.96
O004717,1,bkash,6,7729.27
O004718,1,bkash,5,7866.58
O004719,1,nagad,4,8003.89
O004720,1,nagad,3,8140.20
O004721,1,cash_on_delivery,1,8277.51
O004722,1,credit_card,1,8414.82
O004723,1,bank_transfer,6,8551.13
O004724,1,bkash,5,8688.44
O004725,1,bkash,4,8825.75
O004726,1,bkash,3,8962.06
O004727,1,nagad,2,9099.37
O004728,1,nagad,1,9236.68
O004729,1,cash_on_delivery,1,9373.99
O004730,1,credit_card,5,1510.30
O004731,1,bkash,4,1647.61
O004732,1,bkash,3,1784.92
O004733,1,bkash,2,1921.23
O004734,1,nagad,1,2058.54
O004735,1,nagad,6,2195.85
O004736,1,cash_on_delivery,1,2332.16
O004737,1,cash_on_delivery,1,2469.47
O004738,1,credit_card,3,2606.78
O004739,1,bkash,2,2743.09
O004740,1,bkash,1,2880.40
O004741,1,bkash,6,3017.71
O004742,1,nagad,5,3154.02
O004743,1,nagad,4,3291.33
O004744,1,cash_on_delivery,1,3428.64
O004745,1,credit_card,2,3565.95
O004746,1,bank_transfer,1,3702.26
O004747,1,bkash,6,3839.57
O004748,1,bkash,5,3976.88
O004749,1,bkash,4,4113.19
O004750,1,nagad,3,4250.50
O004751,1,nagad,2,4387.81
O004752,1,cash_on_delivery,1,4524.12
O004753,1,credit_card,6,4661.43
O004754,1,bkash,5,4798.74
O004755,1,bkash,4,4935.05
O004756,1,bkash,3,5072.36
O004757,1,nagad,2,5209.67
O004758,1,nagad,1,5346.98
O004759,1,cash_on_delivery,1,5483.29
O004760,1,cash_on_delivery,1,5620.60
O004761,1,credit_card,4,5757.91
O004762,1,bkash,3,5894.22
O004763,1,bkash,2,6031.53
O004764,1,bkash,1,6168.84
O004765,1,nagad,6,6305.15
O004766,1,nagad,5,6442.46
O004767,1,cash_on_delivery,1,6579.77
O004768,1,cash_on_delivery,1,6716.08
O004769,1,bank_transfer,2,6853.39
O004770,1,bkash,1,6990.70
O004771,1,bkash,6,7127.01
O004772,1,bkash,5,7264.32
O004773,1,nagad,4,7401.63
O004774,1,nagad,3,7538.94
O004775,1,cash_on_delivery,1,7675.25
O004776,1,credit_card,1,7812.56
O004777,1,bkash,6,7949.87
O004778,1,bkash,5,8086.18
O004779,1,bkash,4,8223.49
O004780,1,nagad,3,8360.80
O004781,1,nagad,2,8497.11
O004782,1,cash_on_delivery,1,8634.42
O004783,1,cash_on_delivery,1,8771.73
O004784,1,credit_card,5,8908.04
O004785,1,bkash,4,9045.35
O004786,1,bkash,3,9182.66
O004787,1,bkash,2,9319.97
O004788,1,nagad,1,9456.28
O004789,1,nagad,6,1593.59
O004790,1,cash_on_delivery,1,1730.90
O004791,1,cash_on_delivery,1,1867.21
O004792,1,bank_transfer,3,2004.52
O004793,1,bkash,2,2141.83
O004794,1,bkash,1,2278.14
O004795,1,bkash,6,2415.45
O004796,1,nagad,5,2552.76
O004797,1,nagad,4,2689.07
O004798,1,cash_on_delivery,1,2826.38
O004799,1,credit_card,2,2963.69
O004800,1,bkash,1,3100.00
O004801,1,bkash,6,3237.31
O004802,1,bkash,5,3374.62
O004803,1,bkash,4,3511.93
O004804,1,nagad,3,3648.24
O004805,1,cash_on_delivery,1,3785.55
O004806,1,cash_on_delivery,1,3922.86
O004807,1,credit_card,6,4059.17
O004808,1,bkash,5,4196.48
O004809,1,bkash,4,4333.79
O004810,1,bkash,3,4470.10
O004811,1,nagad,2,4607.41
O004812,1,nagad,1,4744.72
O004813,1,cash_on_delivery,1,4881.03
O004814,1,cash_on_delivery,1,5018.34
O004815,1,bank_transfer,4,5155.65
O004816,1,bkash,3,5292.96
O004817,1,bkash,2,5429.27
O004818,1,bkash,1,5566.58
O004819,1,nagad,6,5703.89
O004820,1,nagad,5,5840.20
O004821,1,cash_on_delivery,1,5977.51
O004822,1,credit_card,3,6114.82
O004823,1,bank_transfer,2,6251.13
O004824,1,bkash,1,6388.44
O004825,1,bkash,6,6525.75
O004826,1,bkash,5,6662.06
O004827,1,nagad,4,6799.37
O004828,1,nagad,3,6936.68
O004829,1,cash_on_delivery,1,7073.99
O004830,1,credit_card,1,7210.30
O004831,1,bkash,6,7347.61
O004832,1,bkash,5,7484.92
O004833,1,bkash,4,7621.23
O004834,1,nagad,3,7758.54
O004835,1,nagad,2,7895.85
O004836,1,cash_on_delivery,1,8032.16
O004837,1,cash_on_delivery,1,8169.47
O004838,1,credit_card,5,8306.78
O004839,1,bkash,4,8443.09
O004840,1,bkash,3,8580.40
O004841,1,bkash,2,8717.71
O004842,1,nagad,1,8854.02
O004843,1,nagad,6,8991.33
O004844,1,cash_on_delivery,1,9128.64
O004845,1,credit_card,4,9265.95
O004846,1,bank_transfer,3,9402.26
O004847,1,bkash,2,1539.57
O004848,1,bkash,1,1676.88
O004849,1,bkash,6,1813.19
O004850,1,nagad,5,1950.50
O004851,1,nagad,4,2087.81
O004852,1,cash_on_delivery,1,2224.12
O004853,1,credit_card,2,2361.43
O004854,1,bkash,1,2498.74
O004855,1,bkash,6,2635.05
O004856,1,bkash,5,2772.36
O004857,1,nagad,4,2909.67
O004858,1,nagad,3,3046.98
O004859,1,cash_on_delivery,1,3183.29
O004860,1,cash_on_delivery,1,3320.60
O004861,1,credit_card,6,3457.91
O004862,1,bkash,5,3594.22
O004863,1,bkash,4,3731.53
O004864,1,bkash,3,3868.84
O004865,1,nagad,2,4005.15
O004866,1,nagad,1,4142.46
O004867,1,cash_on_delivery,1,4279.77
O004868,1,cash_on_delivery,1,4416.08
O004869,1,bank_transfer,4,4553.39
O004870,1,bkash,3,4690.70
O004871,1,bkash,2,4827.01
O004872,1,bkash,1,4964.32
O004873,1,nagad,6,5101.63
O004874,1,nagad,5,5238.94
O004875,1,cash_on_delivery,1,5375.25
O004876,1,credit_card,3,5512.56
O004877,1,bkash,2,5649.87
O004878,1,bkash,1,5786.18
O004879,1,bkash,6,5923.49
O004880,1,nagad,5,6060.80
O004881,1,nagad,4,6197.11
O004882,1,cash_on_delivery,1,6334.42
O004883,1,cash_on_delivery,1,6471.73
O004884,1,credit_card,1,6608.04
O004885,1,bkash,6,6745.35
O004886,1,bkash,5,6882.66
O004887,1,bkash,4,7019.97
O004888,1,nagad,3,7156.28
O004889,1,nagad,2,7293.59
O004890,1,cash_on_delivery,1,7430.90
O004891,1,cash_on_delivery,1,7567.21
O004892,1,bank_transfer,5,7704.52
O004893,1,bkash,4,7841.83
O004894,1,bkash,3,7978.14
O004895,1,bkash,2,8115.45
O004896,1,nagad,1,8252.76
O004897,1,nagad,6,8389.07
O004898,1,cash_on_delivery,1,8526.38
O004899,1,credit_card,4,8663.69
O004900,1,bkash,3,8800.00
O004901,1,bkash,2,8937.31
O004902,1,bkash,1,9074.62
O004903,1,bkash,6,9211.93
O004904,1,nagad,5,9348.24
O004905,1,cash_on_delivery,1,9485.55
O004906,1,cash_on_delivery,1,1622.86
O004907,1,credit_card,2,1759.17
O004908,1,bkash,1,1896.48
O004909,1,bkash,6,2033.79
O004910,1,bkash,5,2170.10
O004911,1,nagad,4,2307.41
O004912,1,nagad,3,2444.72
O004913,1,cash_on_delivery,1,2581.03
O004914,1,cash_on_delivery,1,2718.34
O004915,1,bank_transfer,6,2855.65
O004916,1,bkash,5,2992.96
O004917,1,bkash,4,3129.27
O004918,1,bkash,3,3266.58
O004919,1,nagad,2,3403.89
O004920,1,nagad,1,3540.20
O004921,1,cash_on_delivery,1,3677.51
O004922,1,credit_card,5,3814.82
O004923,1,bank_transfer,4,3951.13
O004924,1,bkash,3,4088.44
O004925,1,bkash,2,4225.75
O004926,1,bkash,1,4362.06
O004927,1,nagad,6,4499.37
O004928,1,nagad,5,4636.68
O004929,1,cash_on_delivery,1,4773.99
O004930,1,credit_card,3,4910.30
O004931,1,bkash,2,5047.61
O004932,1,bkash,1,5184.92
O004933,1,bkash,6,5321.23
O004934,1,nagad,5,5458.54
O004935,1,nagad,4,5595.85
O004936,1,cash_on_delivery,1,5732.16
O004937,1,cash_on_delivery,1,5869.47
O004938,1,credit_card,1,6006.78
O004939,1,bkash,6,6143.09
O004940,1,bkash,5,6280.40
O004941,1,bkash,4,6417.71
O004942,1,nagad,3,6554.02
O004943,1,nagad,2,6691.33
O004944,1,cash_on_delivery,1,6828.64
O004945,1,credit_card,6,6965.95
O004946,1,bank_transfer,5,7102.26
O004947,1,bkash,4,7239.57
O004948,1,bkash,3,7376.88
O004949,1,bkash,2,7513.19
O004950,1,nagad,1,7650.50
O004951,1,nagad,6,7787.81
O004952,1,cash_on_delivery,1,7924.12
O004953,1,credit_card,4,8061.43
O004954,1,bkash,3,8198.74
O004955,1,bkash,2,8335.05
O004956,1,bkash,1,8472.36
O004957,1,nagad,6,8609.67
O004958,1,nagad,5,8746.98
O004959,1,cash_on_delivery,1,8883.29
O004960,1,cash_on_delivery,1,9020.60
O004961,1,credit_card,2,9157.91
O004962,1,bkash,1,9294.22
O004963,1,bkash,6,9431.53
O004964,1,bkash,5,1568.84
O004965,1,nagad,4,1705.15
O004966,1,nagad,3,1842.46
O004967,1,cash_on_delivery,1,1979.77
O004968,1,cash_on_delivery,1,2116.08
O004969,1,bank_transfer,6,2253.39
O004970,1,bkash,5,2390.70
O004971,1,bkash,4,2527.01
O004972,1,bkash,3,2664.32
O004973,1,nagad,2,2801.63
O004974,1,nagad,1,2938.94
O004975,1,cash_on_delivery,1,3075.25
O004976,1,credit_card,5,3212.56
O004977,1,bkash,4,3349.87
O004978,1,bkash,3,3486.18
O004979,1,bkash,2,3623.49
O004980,1,nagad,1,3760.80
O004981,1,nagad,6,3897.11
O004982,1,cash_on_delivery,1,4034.42
O004983,1,cash_on_delivery,1,4171.73
O004984,1,credit_card,3,4308.04
O004985,1,bkash,2,4445.35
O004986,1,bkash,1,4582.66
O004987,1,bkash,6,4719.97
O004988,1,nagad,5,4856.28
O004989,1,nagad,4,4993.59
O004990,1,cash_on_delivery,1,5130.90
O004991,1,cash_on_delivery,1,5267.21
O004992,1,bank_transfer,1,5404.52
O004993,1,bkash,6,5541.83
O004994,1,bkash,5,5678.14
O004995,1,bkash,4,5815.45
O004996,1,nagad,3,5952.76
O004997,1,nagad,2,6089.07
O004998,1,cash_on_delivery,1,6226.38
O004999,1,credit_card,6,6363.69
O005000,1,bkash,5,6500.00
